char_count,char_freq
1870,3330966537
1871,3331131136
1872,3331295600
1873,3331459989
1874,3331623587
1875,3331787179
1876,3331950691
1877,3332113492
1878,3332275915
1879,3332438142
1880,3332600341
1881,3332762453
1882,3332924515
1883,3333086378
1884,3333248196
1885,3333409610
1886,3333571011
1887,3333731834
1888,3333892509
1889,3334052771
1890,3334212842
1891,3334372798
1892,3334532432
1893,3334692040
1894,3334851463
1895,3335010839
1896,3335169939
1897,3335328941
1898,3335487873
1899,3335646789
1900,3335805039
1901,3335963220
1902,3336121301
1903,3336279072
1904,3336436458
1905,3336593232
1906,3336749755
1907,3336906201
1908,3337062474
1909,3337218583
1910,3337374280
1911,3337529931
1912,3337685496
1913,3337841039
1914,3337996367
1915,3338151670
1916,3338306861
1917,3338461967
1918,3338616681
1919,3338771008
1920,3338925208
1921,3339079291
1922,3339233091
1923,3339386627
1924,3339539795
1925,3339692651
1926,3339845452
1927,3339998106
1928,3340150238
1929,3340302307
1930,3340454358
1931,3340606144
1932,3340757914
1933,3340909574
1934,3341061089
1935,3341212602
1936,3341364099
1937,3341515485
1938,3341666867
1939,3341817990
1940,3341968941
1941,3342119669
1942,3342270149
1943,3342420614
1944,3342571020
1945,3342721202
1946,3342871277
1947,3343021231
1948,3343171157
1949,3343320950
1950,3343470702
1951,3343620401
1952,3343770034
1953,3343919551
1954,3344068256
1955,3344216956
1956,3344365418
1957,3344513867
1958,3344662285
1959,3344810574
1960,3344958830
1961,3345106746
1962,3345254559
1963,3345402034
1964,3345549447
1965,3345696687
1966,3345843792
1967,3345990854
1968,3346137899
1970,3346431305
1971,3346577464
1972,3346723617
1973,3346869568
1974,3347015068
1975,3347160517
1976,3347305962
1977,3347451304
1978,3347596583
1979,3347741573
1980,3347886484
1981,3348031255
1982,3348175652
1983,3348320033
1985,3348608727
1986,3348753016
1987,3348897277
1988,3349041014
1989,3349184680
1990,3349328153
1991,3349471241
1992,3349614011
1993,3349756707
1994,3349899252
1995,3350041656
1996,3350184001
1997,3350326281
1998,3350467739
1999,3350608746
2000,3350749661
2001,3350889902
2002,3351030066
2003,3351170169
2004,3351309940
2005,3351449540
2006,3351589056
2007,3351728407
2008,3351867683
2009,3352006922
2010,3352145888
2011,3352284702
2012,3352423346
2013,3352561888
2014,3352700364
2015,3352838807
2016,3352977058
2017,3353115011
2018,3353252951
2019,3353390883
2020,3353528699
2021,3353666181
2022,3353803560
2023,3353940757
2024,3354077758
2025,3354214602
2026,3354351384
2027,3354488043
2028,3354624599
2029,3354761067
2030,3354896900
2031,3355032536
2032,3355168022
2033,3355303155
2034,3355438161
2035,3355572963
2036,3355707545
2037,3355841980
2038,3355976209
2039,3356110437
2040,3356244623
2041,3356378782
2042,3356512630
2043,3356646062
2044,3356779421
2045,3356912735
2046,3357045863
2047,3357178949
2048,3357311638
2049,3357444202
2050,3357576687
2051,3357709083
2052,3357841376
2053,3357973462
2054,3358105477
2055,3358237454
2056,3358369375
2057,3358501183
2058,3358632926
2059,3358764230
2060,3358895315
2061,3359026356
2062,3359157381
2063,3359288195
2064,3359419004
2065,3359549530
2066,3359679886
2067,3359810150
2068,3359940257
2069,3360070149
2070,3360199880
2071,3360329312
2072,3360458265
2073,3360587187
2074,3360716025
2075,3360844838
2076,3360973633
2077,3361102410
2078,3361231184
2079,3361359622
2080,3361487760
2081,3361615738
2082,3361743690
2083,3361871397
2084,3361998780
2085,3362125443
2086,3362252079
2087,3362378587
2088,3362505015
2089,3362631021
2090,3362756871
2091,3362882607
2092,3363008271
2093,3363133784
2094,3363259076
2095,3363384353
2096,3363509623
2097,3363634497
2098,3363759314
2099,3363883989
2100,3364008626
2101,3364132982
2102,3364256923
2103,3364380677
2104,3364504296
2105,3364627821
2106,3364751308
2107,3364874493
2108,3364997526
2109,3365120511
2110,3365243446
2111,3365366359
2112,3365488953
2113,3365611467
2114,3365733751
2115,3365855745
2116,3365977397
2117,3366098937
2118,3366220385
2119,3366341826
2120,3366463190
2121,3366584542
2122,3366705807
2123,3366827053
2124,3366947862
2125,3367068275
2126,3367188641
2127,3367308969
2128,3367428856
2129,3367548622
2130,3367668379
2131,3367787631
2132,3367906793
2133,3368025853
2134,3368144780
2135,3368263625
2136,3368382347
2137,3368501040
2138,3368619675
2139,3368738267
2140,3368856603
2141,3368974741
2142,3369092787
2143,3369210746
2144,3369328507
2145,3369446160
2146,3369563737
2147,3369681220
2148,3369798656
2149,3369915933
2150,3370033004
2151,3370149945
2152,3370266850
2153,3370383374
2154,3370499544
2155,3370615592
2156,3370731623
2157,3370847626
2158,3370963593
2159,3371079325
2160,3371195013
2161,3371310583
2162,3371426049
2163,3371541329
2164,3371656586
2165,3371771746
2166,3371886753
2167,3372001743
2168,3372116562
2169,3372231378
2170,3372346091
2171,3372460795
2172,3372575312
2173,3372689686
2174,3372803988
2175,3372917734
2176,3373031276
2177,3373144546
2178,3373257808
2179,3373370959
2180,3373484085
2181,3373597181
2182,3373710189
2183,3373823105
2184,3373935956
2185,3374048518
2186,3374161071
2187,3374273416
2188,3374385720
2189,3374497649
2190,3374609465
2191,3374721244
2192,3374832588
2193,3374943855
2194,3375055041
2195,3375166127
2196,3375276892
2197,3375387641
2198,3375498131
2199,3375608575
2200,3375718438
2201,3375828234
2202,3375937988
2203,3376047633
2204,3376157138
2205,3376266614
2206,3376375469
2207,3376484253
2208,3376592964
2209,3376701525
2210,3376810020
2211,3376918496
2212,3377026964
2213,3377135346
2214,3377243689
2215,3377352023
2216,3377460283
2217,3377568538
2218,3377676788
2219,3377784646
2220,3377892498
2221,3378000344
2222,3378108095
2223,3378215811
2224,3378323322
2225,3378430711
2226,3378537992
2227,3378645188
2228,3378752214
2229,3378859107
2230,3378965858
2231,3379072541
2232,3379179022
2233,3379285415
2234,3379391661
2235,3379497780
2236,3379603701
2237,3379709505
2238,3379815285
2239,3379920889
2240,3380026287
2241,3380131651
2242,3380236614
2243,3380341505
2244,3380446192
2245,3380550827
2247,3380760017
2248,3380864571
2249,3380969091
2250,3381073344
2251,3381177512
2252,3381281653
2253,3381385581
2254,3381489423
2255,3381593138
2256,3381696827
2257,3381800452
2258,3381904045
2259,3382007598
2260,3382110942
2261,3382214266
2262,3382317547
2263,3382420751
2264,3382523853
2265,3382626696
2266,3382729535
2267,3382832230
2268,3382934719
2269,3383037080
2270,3383139281
2271,3383241431
2272,3383343274
2273,3383445064
2274,3383546684
2275,3383648247
2276,3383749739
2277,3383851127
2278,3383952462
2279,3384053578
2280,3384154617
2282,3384356645
2283,3384457658
2284,3384558605
2285,3384659471
2286,3384760298
2287,3384861096
2288,3384961807
2289,3385062355
2290,3385162766
2291,3385262832
2292,3385362873
2293,3385462882
2294,3385562737
2295,3385662525
2296,3385762188
2297,3385861788
2298,3385961123
2299,3386060211
2300,3386159064
2301,3386257762
2302,3386356450
2303,3386455125
2304,3386553785
2305,3386652122
2306,3386750280
2307,3386848168
2308,3386945981
2309,3387043442
2310,3387140650
2311,3387237768
2312,3387334843
2313,3387431866
2314,3387528856
2315,3387625783
2316,3387722686
2317,3387819543
2318,3387916385
2319,3388013158
2320,3388109920
2321,3388206681
2322,3388303255
2323,3388399602
2324,3388495787
2325,3388591961
2326,3388688041
2327,3388783980
2328,3388879911
2329,3388975810
2330,3389071687
2331,3389167310
2332,3389262767
2333,3389358177
2334,3389453252
2335,3389548287
2336,3389643245
2337,3389738117
2338,3389832702
2339,3389927177
2340,3390021466
2341,3390115466
2342,3390209413
2343,3390303231
2344,3390397004
2345,3390490624
2346,3390584205
2347,3390677685
2348,3390770859
2349,3390864003
2350,3390957072
2351,3391050103
2352,3391143042
2353,3391235896
2354,3391328657
2355,3391421174
2356,3391513604
2357,3391605890
2358,3391698064
2359,3391790189
2360,3391882026
2361,3391973717
2362,3392065295
2363,3392156861
2364,3392248288
2365,3392339694
2366,3392431051
2367,3392522396
2368,3392613661
2369,3392704892
2370,3392796046
2371,3392886971
2372,3392977829
2373,3393068297
2374,3393158732
2375,3393248925
2376,3393338983
2377,3393428894
2378,3393518609
2379,3393607979
2380,3393697325
2381,3393786587
2382,3393875766
2383,3393964928
2384,3394054082
2385,3394143193
2386,3394232201
2387,3394321203
2388,3394410149
2389,3394499049
2390,3394587907
2391,3394676727
2392,3394765375
2393,3394853834
2394,3394942077
2395,3395030280
2396,3395118415
2397,3395206451
2398,3395294465
2399,3395382108
2400,3395469731
2401,3395557324
2402,3395644858
2403,3395732350
2404,3395819825
2405,3395907234
2406,3395994499
2407,3396081752
2408,3396168935
2409,3396256051
2410,3396343121
2411,3396430108
2412,3396516992
2413,3396603867
2414,3396690721
2415,3396777548
2416,3396864347
2417,3396951130
2418,3397037898
2419,3397124649
2420,3397211378
2421,3397298056
2422,3397384677
2423,3397471271
2424,3397557806
2425,3397644309
2426,3397730711
2427,3397816912
2428,3397902971
2429,3397988945
2430,3398074906
2431,3398160783
2432,3398246652
2433,3398332398
2434,3398418089
2435,3398503604
2436,3398588520
2437,3398673402
2438,3398758212
2439,3398842903
2440,3398927556
2441,3399012202
2442,3399096671
2443,3399181092
2444,3399265402
2445,3399349660
2446,3399433857
2447,3399517938
2448,3399601977
2449,3399685919
2450,3399769785
2451,3399853616
2452,3399937290
2453,3400020895
2454,3400104432
2455,3400187767
2456,3400270975
2457,3400354147
2458,3400437279
2459,3400520363
2460,3400603391
2461,3400686248
2462,3400769014
2463,3400851586
2464,3400934045
2465,3401016473
2466,3401098733
2467,3401180961
2468,3401263078
2469,3401345080
2470,3401427071
2471,3401508841
2472,3401590555
2473,3401672174
2474,3401753773
2475,3401835311
2476,3401916819
2477,3401998314
2478,3402079750
2479,3402161167
2480,3402242390
2481,3402323455
2482,3402404336
2483,3402485091
2484,3402565786
2485,3402646450
2486,3402726840
2487,3402807084
2488,3402887297
2489,3402967472
2490,3403047475
2491,3403127467
2492,3403207092
2493,3403286599
2494,3403365904
2495,3403445173
2496,3403524330
2497,3403603486
2498,3403682522
2499,3403761524
2500,3403840440
2501,3403919053
2502,3403997519
2503,3404075972
2504,3404154236
2505,3404232460
2506,3404310654
2507,3404388696
2508,3404466588
2509,3404544478
2510,3404622279
2511,3404700056
2512,3404777667
2513,3404854993
2514,3404932151
2515,3405009255
2516,3405086307
2517,3405163334
2518,3405240342
2519,3405317252
2520,3405394112
2521,3405470871
2522,3405547600
2523,3405624320
2524,3405700940
2525,3405777421
2526,3405853890
2527,3405930309
2528,3406006671
2529,3406083027
2530,3406159293
2531,3406235217
2532,3406310946
2533,3406386647
2534,3406462276
2535,3406537749
2536,3406613055
2537,3406688302
2538,3406763446
2539,3406838534
2540,3406913433
2541,3406988291
2542,3407063099
2543,3407137785
2544,3407212440
2545,3407287050
2546,3407361526
2547,3407435985
2548,3407510382
2549,3407584747
2550,3407658936
2551,3407733088
2552,3407807223
2553,3407881333
2554,3407955265
2555,3408029119
2556,3408102784
2557,3408176436
2558,3408249926
2559,3408323373
2560,3408396738
2561,3408470049
2562,3408543350
2563,3408616629
2564,3408689891
2565,3408763072
2566,3408836135
2567,3408909060
2568,3408981920
2569,3409054589
2570,3409127244
2571,3409199830
2572,3409272396
2573,3409344930
2574,3409417113
2575,3409489038
2576,3409560940
2577,3409632693
2578,3409704438
2579,3409775560
2580,3409846655
2581,3409917690
2582,3409988469
2583,3410059100
2584,3410129685
2585,3410200234
2586,3410270720
2587,3410341159
2588,3410411467
2589,3410481726
2590,3410551924
2591,3410621977
2592,3410692018
2593,3410761902
2594,3410831699
2595,3410901327
2596,3410970896
2597,3411040430
2598,3411109951
2599,3411179328
2600,3411248676
2601,3411317962
2602,3411386890
2603,3411455766
2604,3411524509
2605,3411593219
2606,3411661902
2607,3411730584
2608,3411799127
2609,3411867370
2610,3411935418
2611,3412003463
2612,3412071458
2613,3412139407
2614,3412207340
2615,3412275260
2616,3412343052
2617,3412410774
2618,3412478490
2619,3412545898
2620,3412613283
2621,3412680572
2622,3412747841
2623,3412815010
2624,3412882077
2625,3412949118
2626,3413016152
2627,3413083031
2628,3413149822
2629,3413216596
2630,3413283174
2631,3413349683
2632,3413416051
2633,3413482411
2634,3413548677
2635,3413614933
2636,3413681162
2637,3413747290
2638,3413812868
2639,3413878374
2640,3413943867
2641,3414009292
2642,3414074617
2643,3414139839
2644,3414205059
2645,3414270060
2646,3414335055
2647,3414399976
2648,3414464872
2649,3414529599
2650,3414594267
2651,3414658782
2652,3414723253
2653,3414787676
2654,3414852019
2655,3414916329
2656,3414980610
2657,3415044769
2658,3415108864
2659,3415172907
2660,3415236902
2661,3415300844
2662,3415364770
2663,3415428675
2664,3415492245
2665,3415555599
2666,3415618940
2667,3415682225
2668,3415745434
2669,3415808626
2670,3415871790
2671,3415934946
2672,3415998093
2673,3416061221
2674,3416123915
2675,3416186499
2676,3416249007
2677,3416311496
2678,3416373932
2679,3416436355
2680,3416498775
2681,3416561132
2682,3416623476
2683,3416685766
2684,3416748002
2685,3416810230
2686,3416872386
2687,3416934528
2688,3416996636
2689,3417058506
2690,3417120351
2691,3417182180
2692,3417243978
2693,3417305719
2694,3417367366
2695,3417429001
2696,3417490615
2697,3417552210
2698,3417613799
2699,3417675321
2700,3417736632
2701,3417797914
2702,3417859052
2703,3417920163
2704,3417981246
2705,3418042314
2706,3418103263
2707,3418164048
2708,3418224793
2709,3418285530
2710,3418346260
2711,3418406968
2712,3418467660
2713,3418528079
2714,3418588494
2715,3418648845
2716,3418709163
2717,3418769445
2718,3418829676
2719,3418889890
2720,3418950070
2721,3419010200
2722,3419070181
2723,3419130155
2724,3419190066
2725,3419249841
2726,3419309569
2727,3419369252
2728,3419428908
2729,3419488405
2730,3419547840
2731,3419607265
2732,3419666613
2733,3419725644
2734,3419784639
2735,3419843350
2736,3419901995
2737,3419960567
2738,3420018972
2739,3420077351
2740,3420135659
2741,3420193744
2742,3420251801
2743,3420309847
2744,3420367859
2745,3420425859
2746,3420483821
2747,3420541702
2748,3420599573
2749,3420657412
2750,3420715111
2751,3420772667
2752,3420830201
2753,3420887697
2754,3420944856
2755,3421001922
2756,3421058958
2757,3421115950
2758,3421172840
2759,3421229628
2760,3421286403
2761,3421342961
2762,3421399493
2763,3421455951
2764,3421512365
2765,3421568756
2766,3421625067
2767,3421681340
2768,3421737611
2769,3421793813
2770,3421849993
2771,3421905989
2772,3421961899
2773,3422017670
2774,3422073424
2775,3422129092
2776,3422184704
2777,3422240143
2778,3422295539
2779,3422350890
2780,3422406209
2781,3422461352
2782,3422516456
2783,3422571557
2784,3422626605
2785,3422681628
2786,3422736629
2787,3422791498
2788,3422846338
2789,3422901132
2790,3422955751
2791,3423010321
2792,3423064852
2793,3423119355
2794,3423173353
2795,3423227325
2796,3423281192
2797,3423334939
2798,3423388573
2799,3423442191
2800,3423495729
2801,3423549192
2802,3423602513
2803,3423655779
2804,3423709032
2806,3423815436
2807,3423868572
2808,3423921670
2809,3423974454
2810,3424027207
2811,3424079899
2812,3424132575
2813,3424185198
2814,3424237804
2815,3424290377
2816,3424342901
2817,3424395211
2818,3424447476
2819,3424499719
2820,3424551855
2821,3424603923
2822,3424655920
2823,3424707892
2824,3424759855
2825,3424811762
2826,3424863656
2827,3424915472
2828,3424967173
2829,3425018823
2830,3425070371
2831,3425121880
2832,3425173277
2833,3425224575
2834,3425275802
2835,3425326977
2836,3425378132
2837,3425429142
2838,3425480043
2839,3425530927
2840,3425581800
2841,3425632576
2842,3425683330
2843,3425734081
2844,3425784805
2845,3425835494
2846,3425886172
2847,3425936841
2848,3425987478
2849,3426038029
2850,3426088577
2851,3426139112
2852,3426189634
2853,3426240138
2854,3426290548
2855,3426340951
2856,3426391284
2857,3426441609
2858,3426491857
2859,3426542080
2860,3426592170
2861,3426642113
2862,3426692039
2863,3426741937
2864,3426791801
2865,3426841632
2866,3426891350
2867,3426941056
2868,3426990660
2869,3427040241
2870,3427089786
2871,3427139247
2872,3427188520
2873,3427237752
2874,3427286961
2875,3427336147
2876,3427385324
2877,3427434408
2878,3427483486
2879,3427532435
2880,3427581239
2881,3427630007
2882,3427678746
2883,3427727484
2884,3427776156
2885,3427824742
2886,3427873272
2887,3427921766
2888,3427970137
2889,3428018315
2890,3428066460
2891,3428114578
2892,3428162623
2893,3428210613
2894,3428258545
2895,3428306470
2896,3428354266
2897,3428401931
2898,3428449570
2899,3428497194
2900,3428544797
2901,3428592377
2902,3428639850
2903,3428687310
2904,3428734678
2905,3428781987
2906,3428829271
2907,3428876518
2908,3428923708
2909,3428970891
2910,3429018020
2911,3429065133
2912,3429112222
2913,3429159136
2914,3429205977
2915,3429252767
2916,3429299533
2917,3429346279
2918,3429393012
2919,3429439544
2920,3429486049
2921,3429532531
2922,3429578979
2923,3429625424
2924,3429671818
2925,3429718195
2926,3429764558
2927,3429810911
2928,3429857243
2929,3429903551
2930,3429949806
2931,3429996001
2932,3430042159
2933,3430088280
2934,3430134378
2935,3430180475
2936,3430226568
2937,3430272647
2938,3430318725
2939,3430364763
2941,3430456565
2942,3430502445
2943,3430548123
2944,3430593773
2945,3430639387
2946,3430684985
2947,3430730536
2948,3430776084
2949,3430821613
2950,3430866911
2951,3430912206
2952,3430957498
2953,3431002747
2954,3431047864
2955,3431092919
2956,3431137866
2957,3431182758
2958,3431227617
2959,3431272458
2960,3431317213
2961,3431361857
2962,3431406387
2963,3431450913
2964,3431495390
2965,3431539856
2966,3431584268
2967,3431628511
2968,3431672732
2969,3431716796
2970,3431760788
2971,3431804718
2972,3431848610
2973,3431892459
2974,3431936266
2975,3431979992
2976,3432023567
2977,3432067050
2978,3432110404
2979,3432153707
2980,3432196975
2981,3432240205
2982,3432283424
2983,3432326613
2984,3432369783
2985,3432412920
2986,3432455980
2987,3432498996
2988,3432541958
2989,3432584905
2990,3432627841
2991,3432670770
2992,3432713671
2993,3432756547
2994,3432799413
2995,3432842257
2996,3432885084
2997,3432927862
2998,3432970625
2999,3433013314
3000,3433055933
3002,3433141155
3003,3433183761
3004,3433226354
3005,3433268896
3006,3433311416
3007,3433353930
3008,3433396388
3009,3433438642
3010,3433480826
3011,3433522993
3012,3433565087
3013,3433607141
3014,3433649153
3015,3433691142
3016,3433733112
3017,3433775080
3018,3433817017
3019,3433858805
3020,3433900545
3021,3433942209
3022,3433983811
3023,3434025400
3024,3434066988
3025,3434108570
3026,3434150108
3027,3434191571
3028,3434233020
3029,3434274395
3030,3434315764
3031,3434357127
3032,3434398477
3033,3434439771
3034,3434480976
3035,3434522165
3036,3434563330
3037,3434604398
3038,3434645465
3039,3434686490
3040,3434727378
3041,3434768253
3042,3434809120
3043,3434849982
3044,3434890814
3045,3434931579
3046,3434972220
3047,3435012738
3048,3435053195
3049,3435093620
3050,3435133986
3051,3435174347
3052,3435214699
3053,3435255015
3054,3435295330
3055,3435335615
3056,3435375821
3057,3435416003
3058,3435456138
3059,3435496257
3060,3435536341
3061,3435576384
3062,3435616404
3063,3435656391
3064,3435696346
3065,3435736287
3066,3435776215
3067,3435815819
3068,3435855367
3069,3435894886
3070,3435934373
3071,3435973844
3072,3436013309
3073,3436052740
3074,3436092145
3075,3436131518
3076,3436170887
3077,3436210231
3078,3436249540
3079,3436288753
3080,3436327964
3081,3436367149
3082,3436406236
3083,3436445261
3084,3436484277
3085,3436523283
3086,3436562212
3087,3436601076
3088,3436639852
3089,3436678536
3090,3436717191
3091,3436755832
3092,3436794429
3093,3436832859
3094,3436871279
3095,3436909694
3096,3436948080
3097,3436986465
3098,3437024792
3099,3437063116
3100,3437101363
3101,3437139563
3102,3437177753
3103,3437215927
3104,3437254066
3105,3437292200
3106,3437330313
3107,3437368378
3108,3437406409
3109,3437444343
3110,3437482245
3111,3437520119
3112,3437557959
3113,3437595730
3115,3437671234
3116,3437708966
3117,3437746666
3118,3437784356
3119,3437821959
3120,3437859559
3121,3437897131
3122,3437934647
3123,3437972154
3124,3438009634
3125,3438047106
3126,3438084438
3127,3438121698
3128,3438158921
3130,3438233327
3131,3438270516
3133,3438344880
3134,3438382039
3135,3438419193
3136,3438456303
3137,3438493381
3138,3438530448
3139,3438567495
3140,3438604529
3141,3438641436
3142,3438678215
3143,3438714873
3144,3438751523
3145,3438788151
3146,3438824741
3147,3438861308
3148,3438897873
3149,3438934386
3150,3438970782
3151,3439007146
3152,3439043420
3153,3439079662
3154,3439115878
3155,3439152037
3156,3439188122
3157,3439224167
3158,3439260201
3159,3439296223
3160,3439332189
3161,3439368055
3162,3439403880
3163,3439439686
3164,3439475472
3165,3439511220
3166,3439546967
3167,3439582667
3168,3439618360
3169,3439654027
3170,3439689670
3171,3439725309
3172,3439760946
3173,3439796570
3174,3439832117
3176,3439903163
3177,3439938657
3178,3439974057
3179,3440009402
3180,3440044700
3181,3440079994
3182,3440115285
3183,3440150557
3184,3440185807
3185,3440220976
3186,3440256056
3187,3440291078
3188,3440326084
3189,3440361035
3190,3440395919
3191,3440430762
3192,3440465583
3193,3440500285
3194,3440534958
3195,3440569627
3196,3440604290
3197,3440638940
3198,3440673492
3199,3440708017
3200,3440742368
3201,3440776528
3202,3440810631
3203,3440844659
3204,3440878659
3205,3440912642
3206,3440946609
3207,3440980523
3208,3441014407
3209,3441048287
3210,3441081980
3211,3441115651
3212,3441149192
3213,3441182687
3214,3441216167
3215,3441249604
3216,3441282791
3217,3441315961
3218,3441349064
3219,3441382091
3220,3441415064
3221,3441448018
3222,3441480911
3223,3441513788
3224,3441546645
3225,3441579462
3226,3441612267
3227,3441644991
3228,3441677644
3229,3441710259
3230,3441742778
3231,3441775269
3232,3441807741
3233,3441840157
3234,3441872522
3235,3441904877
3236,3441937223
3237,3441969556
3238,3442001855
3239,3442033980
3240,3442066096
3241,3442098133
3242,3442130089
3243,3442162009
3244,3442193926
3245,3442225831
3246,3442257693
3247,3442289462
3248,3442321182
3249,3442352897
3250,3442384581
3251,3442416241
3252,3442447835
3253,3442479425
3254,3442510982
3255,3442542491
3256,3442573996
3257,3442605463
3258,3442636869
3259,3442668159
3260,3442699428
3261,3442730635
3262,3442761796
3263,3442792918
3264,3442824037
3265,3442855127
3266,3442886148
3267,3442917139
3268,3442948047
3269,3442978903
3270,3443009745
3271,3443040478
3272,3443071174
3273,3443101850
3274,3443132515
3275,3443163145
3277,3443224123
3278,3443254599
3279,3443285028
3280,3443315456
3281,3443345805
3282,3443376135
3283,3443406441
3284,3443436732
3285,3443466907
3286,3443497055
3287,3443527149
3288,3443557197
3289,3443587193
3290,3443617082
3291,3443646962
3292,3443676779
3293,3443706580
3294,3443736360
3295,3443766116
3296,3443795866
3297,3443825615
3298,3443855269
3300,3443914573
3301,3443944203
3302,3443973831
3303,3444003306
3304,3444032771
3305,3444062217
3306,3444091602
3307,3444120951
3308,3444150296
3309,3444179610
3310,3444208883
3311,3444238129
3312,3444267315
3313,3444296499
3314,3444325678
3315,3444354855
3316,3444384013
3317,3444413152
3318,3444442261
3319,3444471346
3320,3444500423
3321,3444529496
3322,3444558485
3323,3444587418
3324,3444616304
3325,3444645189
3326,3444674066
3327,3444702897
3328,3444731706
3329,3444760440
3330,3444789171
3331,3444817875
3332,3444846554
3333,3444875204
3334,3444903845
3335,3444932483
3336,3444961118
3337,3444989736
3338,3445018346
3339,3445046945
3340,3445075542
3341,3445104097
3342,3445132606
3343,3445161044
3344,3445189348
3346,3445245938
3347,3445274221
3348,3445302479
3349,3445330685
3350,3445358872
3351,3445387055
3352,3445415194
3353,3445443325
3354,3445471438
3355,3445499546
3356,3445527592
3357,3445555596
3358,3445583519
3359,3445611386
3360,3445639215
3361,3445667031
3362,3445694843
3363,3445722550
3364,3445750231
3365,3445777886
3366,3445805472
3367,3445833056
3368,3445860570
3369,3445888032
3370,3445915351
3371,3445942669
3372,3445969954
3373,3445997234
3374,3446024511
3375,3446051777
3376,3446079024
3377,3446106231
3378,3446133433
3379,3446160606
3380,3446187711
3381,3446214710
3382,3446241535
3383,3446268252
3384,3446294943
3385,3446321613
3386,3446348248
3387,3446374854
3388,3446401413
3389,3446427957
3390,3446454478
3391,3446480994
3392,3446507399
3393,3446533796
3394,3446560166
3395,3446586531
3396,3446612880
3397,3446639200
3398,3446665502
3399,3446691752
3400,3446717947
3401,3446744127
3402,3446770257
3403,3446796185
3404,3446822038
3405,3446847882
3406,3446873681
3407,3446899463
3408,3446925242
3409,3446950979
3410,3446976665
3411,3447002326
3412,3447027947
3413,3447053555
3414,3447079074
3415,3447104588
3416,3447130024
3417,3447155400
3418,3447180737
3419,3447206068
3420,3447231397
3421,3447256723
3422,3447282030
3423,3447307327
3424,3447332603
3425,3447357847
3426,3447383083
3427,3447408285
3428,3447433356
3429,3447458359
3430,3447483342
3431,3447508288
3432,3447533227
3433,3447558164
3434,3447583067
3435,3447607861
3436,3447632642
3437,3447657373
3438,3447682095
3439,3447706727
3441,3447755979
3442,3447780578
3443,3447805169
3444,3447829751
3445,3447854324
3446,3447878870
3447,3447903410
3448,3447927929
3449,3447952431
3450,3447976904
3451,3448001370
3452,3448025684
3453,3448049939
3454,3448074109
3455,3448098278
3456,3448122429
3457,3448146552
3458,3448170655
3459,3448194746
3460,3448218714
3461,3448242535
3462,3448266343
3463,3448290038
3464,3448313676
3465,3448337313
3466,3448360859
3467,3448384368
3469,3448431354
3470,3448454838
3471,3448478300
3472,3448501712
3473,3448525041
3474,3448548340
3475,3448571582
3476,3448594812
3477,3448617988
3478,3448641152
3479,3448664311
3480,3448687465
3481,3448710618
3482,3448733769
3483,3448756917
3484,3448780026
3485,3448803115
3486,3448826147
3487,3448849125
3488,3448872076
3489,3448894982
3490,3448917846
3491,3448940669
3492,3448963490
3493,3448986307
3494,3449009058
3495,3449031789
3497,3449077195
3498,3449099861
3499,3449122441
3500,3449145013
3501,3449167559
3502,3449190092
3503,3449212624
3504,3449235069
3505,3449257511
3506,3449279935
3507,3449302357
3508,3449324759
3509,3449347107
3510,3449369434
3511,3449391747
3512,3449414054
3513,3449436331
3514,3449458594
3515,3449480834
3516,3449503042
3517,3449525229
3518,3449547409
3519,3449569585
3520,3449591719
3521,3449613819
3522,3449635912
3523,3449657996
3524,3449680033
3525,3449702030
3526,3449724014
3527,3449745932
3528,3449767760
3529,3449789585
3530,3449811403
3531,3449833215
3532,3449855014
3533,3449876809
3534,3449898570
3535,3449920316
3536,3449942047
3537,3449963727
3538,3449985388
3539,3450007005
3540,3450028618
3541,3450050204
3542,3450071786
3543,3450093363
3544,3450114931
3545,3450136495
3546,3450158043
3547,3450179577
3548,3450201082
3549,3450222568
3550,3450244044
3551,3450265514
3552,3450286914
3553,3450308284
3554,3450329648
3555,3450350999
3556,3450372281
3557,3450393489
3558,3450414633
3559,3450435767
3560,3450456894
3561,3450478020
3562,3450499142
3563,3450520258
3564,3450541355
3565,3450562447
3566,3450583534
3567,3450604597
3568,3450625652
3569,3450646698
3570,3450667728
3571,3450688750
3572,3450709768
3573,3450730776
3574,3450751758
3575,3450772696
3576,3450793580
3577,3450814441
3578,3450835277
3579,3450856103
3580,3450876923
3581,3450897731
3582,3450918502
3583,3450939252
3584,3450959962
3585,3450980662
3586,3451001345
3587,3451022021
3588,3451042696
3589,3451063348
3590,3451083991
3591,3451104617
3592,3451125233
3593,3451145845
3594,3451166451
3595,3451187048
3596,3451207579
3597,3451228104
3598,3451248590
3599,3451269067
3600,3451289516
3601,3451309921
3602,3451330322
3603,3451350714
3604,3451370998
3605,3451391253
3606,3451411366
3607,3451431475
3608,3451451562
3609,3451471643
3610,3451491720
3611,3451511782
3612,3451531661
3613,3451551535
3614,3451571384
3616,3451611040
3617,3451630820
3618,3451650595
3619,3451670330
3620,3451690031
3621,3451709723
3622,3451729402
3623,3451749077
3624,3451768732
3625,3451788364
3626,3451807977
3627,3451827544
3628,3451847084
3629,3451866578
3630,3451886050
3631,3451905494
3632,3451924926
3633,3451944300
3634,3451963667
3635,3451983033
